Date,NAAIM,NAAIM_MA20,SP500_Price_x,SP500_Price_y
2007-10-10,66.43333333333334,53.4600173734003,,
2007-10-17,86.46428571428571,53.75595893184186,,
2007-10-24,69.14285714285714,54.33143512231804,,
2007-10-31,65.6923076923077,54.96405050693344,,
2007-11-07,84.44444444444444,56.11266161804455,,
2007-11-14,68.34615384615384,55.81867898777159,,
2007-11-21,51.04166666666666,55.567637321104925,,
2007-11-28,51.07142857142857,55.001511779979374,,
2007-12-05,69.43333333333334,54.76651177997938,,
2007-12-12,73.57142857142857,56.416050950486294,,
2007-12-19,56.26923076923077,57.27951248894783,,
2007-12-26,74.78571428571429,58.827889112324456,,
2008-01-02,83.55172413793103,61.94297531922101,,
2008-01-09,41.44827586206897,62.10601411232445,,
2008-01-16,12.919354838709678,62.85753740981549,,
2008-01-23,39.91176470588236,62.87187564510962,,
2008-01-30,25.62962962962963,61.82577091969455,,
2008-02-06,30.892857142857142,60.195413776837405,,
2008-02-13,15.333333333333334,57.09389862532224,,
2008-02-20,33.666666666666664,55.00248953441316,,
2008-02-27,13.962962962962964,52.37897101589465,,
2008-03-05,38.34375,49.97294423018035,,
2008-03-12,45.28,48.7798013730375,,
2008-03-19,44.0,47.69518598842212,,
2008-03-26,26.6896551724138,44.80744652482058,,
2008-04-02,42.07142857142857,43.49371026108432,,
2008-04-09,46.92,43.287626927750985,,
2008-04-16,49.86111111111112,43.22711105473511,,
2008-04-23,59.26923076923077,42.718905926529985,,
2008-05-01,74.47058823529412,42.76386390972326,,
2008-05-07,66.03703703703704,43.252254223113574,,
2008-05-14,56.41025641025641,42.33348132934068,,
2008-05-21,68.72413793103448,41.59210201899585,,
2008-05-28,69.48484848484848,42.99393065013483,,
2008-06-04,58.15151515151515,45.2555386657751,,
2008-06-11,36.45945945945946,45.08292340345396,,
2008-06-18,44.22222222222222,46.012553033083584,,
2008-06-25,32.0,46.067910175940725,,
2008-07-02,28.02777777777778,46.70263239816295,,
2008-07-09,2.0285714285714285,45.120727636258195,,
2008-07-16,10.216216216216216,44.933390298920855,,
2008-07-23,13.8125,43.706827798920855,,
2008-07-30,12.56,42.07082779892085,,
2008-08-06,18.303030303030305,40.785979314072364,,
2008-08-13,33.270270270270274,41.11501006896519,,
2008-08-21,39.76470588235294,40.999673934511414,,
2008-08-27,30.02857142857143,40.15510250593998,,
2008-09-03,29.91891891891892,39.15799289633037,,
2008-09-10,28.319444444444443,37.61050358009105,,
2008-09-17,16.085714285714285,34.691259882612066,,
2008-09-24,19.11111111111111,32.344963586315764,,
2008-10-01,16.26829268292683,30.337865399949283,,
2008-10-08,-2.9722222222222223,26.753047392286454,,
2008-10-15,18.0,24.178804968044027,,
2008-10-22,8.368421052631579,21.68965026309985,,
2008-10-29,10.0,20.366677290126876,,
2008-11-05,9.617647058823527,18.63644853195694,,
